ts_iso,t_rel_s,board,valid,dist_m,raw_hex,dt_s,fps
2025-10-31 10:45:27,19.8201,0,1,218.700,fb 03 00 04 01 00 8b 08 96,0.3836,2.607
2025-10-31 10:45:28,20.2054,0,1,218.800,fb 03 00 04 01 00 8c 08 97,0.3853,2.595
2025-10-31 10:45:28,20.5915,0,1,220.400,fb 03 00 04 01 00 9c 08 a7,0.3861,2.590
2025-10-31 10:45:29,20.9845,0,1,220.300,fb 03 00 04 01 00 9b 08 a6,0.3930,2.544
2025-10-31 10:45:29,21.3656,0,0,0.000,fb 03 00 04 00 00 00 00 02,0.3811,2.624
2025-10-31 10:45:29,21.7727,0,1,219.100,fb 03 00 04 01 00 8f 08 9a,0.4071,2.456
2025-10-31 10:45:30,22.1537,0,0,0.000,fb 03 00 04 00 00 00 00 02,0.3810,2.625
2025-10-31 10:45:30,22.5578,0,1,220.400,fb 03 00 04 01 00 9c 08 a7,0.4041,2.474
2025-10-31 10:45:31,22.9512,0,1,218.400,fb 03 00 04 01 00 88 08 93,0.3934,2.542
2025-10-31 10:45:31,23.3552,0,1,221.800,fb 03 00 04 01 00 aa 08 b5,0.4040,2.475
2025-10-31 10:45:31,23.7418,0,1,219.900,fb 03 00 04 01 00 97 08 a2,0.3865,2.587
2025-10-31 10:45:32,24.1312,0,0,0.000,fb 03 00 04 00 00 00 00 02,0.3894,2.568
2025-10-31 10:45:32,24.5256,0,1,222.300,fb 03 00 04 01 00 af 08 ba,0.3945,2.535
2025-10-31 10:45:33,24.9442,0,1,220.300,fb 03 00 04 01 00 9b 08 a6,0.4185,2.389
2025-10-31 10:45:33,25.3385,0,1,220.600,fb 03 00 04 01 00 9e 08 a9,0.3943,2.536
2025-10-31 10:45:33,25.7225,0,0,0.000,fb 03 00 04 00 00 00 00 02,0.3840,2.604
2025-10-31 10:45:34,26.1191,0,1,221.400,fb 03 00 04 01 00 a6 08 b1,0.3966,2.521
2025-10-31 10:45:34,26.5230,0,1,219.400,fb 03 00 04 01 00 92 08 9d,0.4039,2.476
2025-10-31 10:45:35,26.9315,0,1,218.900,fb 03 00 04 01 00 8d 08 98,0.4085,2.448
2025-10-31 10:45:35,27.3227,0,1,221.400,fb 03 00 04 01 00 a6 08 b1,0.3913,2.556
2025-10-31 10:45:35,27.7133,0,1,221.100,fb 03 00 04 01 00 a3 08 ae,0.3906,2.560
2025-10-31 10:45:36,28.1080,0,1,220.200,fb 03 00 04 01 00 9a 08 a5,0.3947,2.534
2025-10-31 10:45:36,28.4980,0,1,220.000,fb 03 00 04 01 00 98 08 a3,0.3899,2.565
2025-10-31 10:45:37,28.8815,0,1,219.900,fb 03 00 04 01 00 97 08 a2,0.3835,2.608
2025-10-31 10:45:37,29.2905,0,1,219.600,fb 03 00 04 01 00 94 08 9f,0.4090,2.445
2025-10-31 10:45:37,29.7033,0,1,221.300,fb 03 00 04 01 00 a5 08 b0,0.4128,2.422
2025-10-31 10:45:38,30.0898,0,1,219.000,fb 03 00 04 01 00 8e 08 99,0.3865,2.587
2025-10-31 10:45:38,30.4711,0,1,217.500,fb 03 00 04 01 00 7f 08 8a,0.3813,2.623
2025-10-31 10:45:39,30.8650,0,1,217.500,fb 03 00 04 01 00 7f 08 8a,0.3939,2.539
2025-10-31 10:45:39,31.2746,0,1,220.600,fb 03 00 04 01 00 9e 08 a9,0.4096,2.441
2025-10-31 10:45:39,31.6581,0,1,221.600,fb 03 00 04 01 00 a8 08 b3,0.3835,2.608
2025-10-31 10:45:40,32.0682,0,1,221.400,fb 03 00 04 01 00 a6 08 b1,0.4101,2.438
2025-10-31 10:45:40,32.4624,0,1,220.900,fb 03 00 04 01 00 a1 08 ac,0.3941,2.537
2025-10-31 10:45:41,32.8610,0,1,218.800,fb 03 00 04 01 00 8c 08 97,0.3987,2.508
2025-10-31 10:45:41,33.2705,0,1,220.900,fb 03 00 04 01 00 a1 08 ac,0.4095,2.442
2025-10-31 10:45:41,33.6875,0,1,219.200,fb 03 00 04 01 00 90 08 9b,0.4170,2.398
2025-10-31 10:45:42,34.1062,0,1,221.000,fb 03 00 04 01 00 a2 08 ad,0.4187,2.388
2025-10-31 10:45:42,34.5143,0,1,221.100,fb 03 00 04 01 00 a3 08 ae,0.4081,2.451
2025-10-31 10:45:43,34.9142,0,1,220.100,fb 03 00 04 01 00 99 08 a4,0.4000,2.500
2025-10-31 10:45:43,35.3147,0,1,219.400,fb 03 00 04 01 00 92 08 9d,0.4005,2.497
2025-10-31 10:45:43,35.7340,0,1,221.700,fb 03 00 04 01 00 a9 08 b4,0.4193,2.385
2025-10-31 10:45:44,36.1282,0,1,221.100,fb 03 00 04 01 00 a3 08 ae,0.3942,2.537
2025-10-31 10:45:44,36.5434,0,1,218.100,fb 03 00 04 01 00 85 08 90,0.4152,2.409
2025-10-31 10:45:45,36.9325,0,0,0.000,fb 03 00 04 00 00 00 00 02,0.3891,2.570
2025-10-31 10:45:45,37.3453,0,1,220.500,fb 03 00 04 01 00 9d 08 a8,0.4128,2.423
2025-10-31 10:45:45,37.7465,0,0,0.000,fb 03 00 04 00 00 00 00 02,0.4012,2.492
2025-10-31 10:45:46,38.1517,0,1,219.500,fb 03 00 04 01 00 93 08 9e,0.4052,2.468
2025-10-31 10:45:46,38.5378,0,1,220.900,fb 03 00 04 01 00 a1 08 ac,0.3861,2.590
2025-10-31 10:45:47,38.9337,0,0,0.000,fb 03 00 04 00 00 00 00 02,0.3959,2.526
2025-10-31 10:45:47,39.3193,0,1,221.100,fb 03 00 04 01 00 a3 08 ae,0.3856,2.593
2025-10-31 10:45:47,39.7090,0,0,0.000,fb 03 00 04 00 00 00 00 02,0.3897,2.566
2025-10-31 10:45:48,40.1077,0,1,218.200,fb 03 00 04 01 00 86 08 91,0.3987,2.508
2025-10-31 10:45:48,40.4972,0,1,220.000,fb 03 00 04 01 00 98 08 a3,0.3895,2.567
2025-10-31 10:45:49,40.9124,0,1,218.000,fb 03 00 04 01 00 84 08 8f,0.4152,2.408
2025-10-31 10:45:49,41.3004,0,1,220.000,fb 03 00 04 01 00 98 08 a3,0.3880,2.577
2025-10-31 10:45:49,41.6884,0,1,220.600,fb 03 00 04 01 00 9e 08 a9,0.3880,2.577
2025-10-31 10:45:50,42.0895,0,1,221.000,fb 03 00 04 01 00 a2 08 ad,0.4011,2.493
2025-10-31 10:45:50,42.5037,0,1,219.500,fb 03 00 04 01 00 93 08 9e,0.4141,2.415
2025-10-31 10:45:51,42.8934,0,1,221.600,fb 03 00 04 01 00 a8 08 b3,0.3898,2.566
2025-10-31 10:45:51,43.3053,0,1,218.900,fb 03 00 04 01 00 8d 08 98,0.4119,2.428
2025-10-31 10:45:51,43.7232,0,1,219.300,fb 03 00 04 01 00 91 08 9c,0.4178,2.393
2025-10-31 10:45:52,44.1112,0,1,219.400,fb 03 00 04 01 00 92 08 9d,0.3880,2.577
2025-10-31 10:45:52,44.5061,0,1,218.600,fb 03 00 04 01 00 8a 08 95,0.3949,2.532
2025-10-31 10:45:53,44.8936,0,1,218.100,fb 03 00 04 01 00 85 08 90,0.3875,2.581
2025-10-31 10:45:53,45.2771,0,1,219.800,fb 03 00 04 01 00 96 08 a1,0.3835,2.607
2025-10-31 10:45:53,45.6819,0,1,220.400,fb 03 00 04 01 00 9c 08 a7,0.4048,2.470
2025-10-31 10:45:54,46.0665,0,1,219.800,fb 03 00 04 01 00 96 08 a1,0.3845,2.600
2025-10-31 10:45:54,46.4518,0,1,219.500,fb 03 00 04 01 00 93 08 9e,0.3854,2.595
2025-10-31 10:45:54,46.8379,0,1,220.500,fb 03 00 04 01 00 9d 08 a8,0.3860,2.590
2025-10-31 10:45:55,47.2464,0,1,220.600,fb 03 00 04 01 00 9e 08 a9,0.4085,2.448
